test_id,n,city_index,cost,syncs,duration_sec,machine_info
Test 7,17,1-13,37170.0,0,0.1169,Cluster singlethread
Test 7,17,1-14,37170.0,0,0.4080,Cluster singlethread
Test 7,17,1-15,37170.0,0,0.0657,Cluster singlethread
Test 7,17,1-16,37170.0,0,0.2198,Cluster singlethread
Test 7,17,2-1,37170.0,0,0.0001,Cluster singlethread
Test 7,17,2-3,37170.0,0,0.0564,Cluster singlethread
Test 7,17,2-4,37170.0,0,0.0797,Cluster singlethread
Test 7,17,2-5,37170.0,0,0.0000,Cluster singlethread
Test 7,17,2-6,37170.0,0,0.0000,Cluster singlethread
Test 7,17,2-7,37170.0,0,0.0060,Cluster singlethread
Test 7,17,2-8,37170.0,0,0.0004,Cluster singlethread
Test 7,17,2-9,37170.0,0,0.0000,Cluster singlethread
Test 7,17,2-10,37170.0,0,0.0000,Cluster singlethread
Test 7,17,2-11,37170.0,0,0.0165,Cluster singlethread
Test 7,17,2-12,37170.0,0,0.1259,Cluster singlethread
Test 7,17,2-13,37170.0,0,0.0000,Cluster singlethread
Test 7,17,2-14,37170.0,0,0.0000,Cluster singlethread
Test 7,17,2-15,37170.0,0,0.0002,Cluster singlethread
Test 7,17,2-16,37170.0,0,0.0530,Cluster singlethread
Test 7,17,3-1,37170.0,0,0.0423,Cluster singlethread
Test 7,17,3-2,37170.0,0,1.1129,Cluster singlethread
Test 7,17,3-4,37170.0,0,0.4056,Cluster singlethread
Test 7,17,3-5,37170.0,0,0.0053,Cluster singlethread
Test 7,17,3-6,37170.0,0,0.0785,Cluster singlethread
Test 7,17,3-7,37170.0,0,0.0113,Cluster singlethread
Test 7,17,3-8,37170.0,0,0.0074,Cluster singlethread
Test 7,17,3-9,37170.0,0,0.0208,Cluster singlethread
Test 7,17,3-10,37170.0,0,0.0117,Cluster singlethread
Test 7,17,3-11,37170.0,0,0.0445,Cluster singlethread
Test 7,17,3-12,37170.0,0,0.4142,Cluster singlethread
Test 7,17,3-13,37170.0,0,0.0002,Cluster singlethread
Test 7,17,3-14,37170.0,0,0.0335,Cluster singlethread
Test 7,17,3-15,37170.0,0,0.1094,Cluster singlethread
Test 7,17,3-16,37170.0,0,1.5533,Cluster singlethread
Test 7,17,4-1,37170.0,0,0.0013,Cluster singlethread
Test 7,17,4-2,37170.0,0,0.1935,Cluster singlethread
Test 7,17,4-3,37170.0,0,0.0347,Cluster singlethread
Test 7,17,4-5,37170.0,0,0.0015,Cluster singlethread
Test 7,17,4-6,37170.0,0,0.0001,Cluster singlethread
Test 7,17,4-7,37170.0,0,0.0343,Cluster singlethread
Test 7,17,4-8,37170.0,0,0.0304,Cluster singlethread
Test 7,17,4-9,37170.0,0,0.0001,Cluster singlethread
Test 7,17,4-10,37170.0,0,0.0000,Cluster singlethread
Test 7,17,4-11,37170.0,0,0.2020,Cluster singlethread
Test 7,17,4-12,37170.0,0,0.0529,Cluster singlethread
Test 7,17,4-13,37170.0,0,0.0000,Cluster singlethread
Test 7,17,4-14,37170.0,0,0.0000,Cluster singlethread
Test 7,17,4-15,37170.0,0,0.0000,Cluster singlethread
Test 7,17,4-16,37170.0,0,0.0083,Cluster singlethread
Test 7,17,5-1,37170.0,0,0.9390,Cluster singlethread
Test 7,17,5-2,37170.0,0,0.0485,Cluster singlethread
Test 7,17,5-3,37170.0,0,0.1348,Cluster singlethread
Test 7,17,5-4,37170.0,0,0.2941,Cluster singlethread
Test 7,17,5-6,37170.0,0,0.0109,Cluster singlethread
Test 7,17,5-7,37170.0,0,0.0006,Cluster singlethread
Test 7,17,5-8,37170.0,1,3.5347,Cluster singlethread
Test 7,17,5-9,37170.0,0,0.0688,Cluster singlethread
Test 7,17,5-10,37170.0,0,0.0321,Cluster singlethread
Test 7,17,5-11,37170.0,0,0.0362,Cluster singlethread
Test 7,17,5-12,37170.0,0,0.0059,Cluster singlethread
Test 7,17,5-13,37170.0,0,0.0419,Cluster singlethread
Test 7,17,5-14,37170.0,0,0.0252,Cluster singlethread
Test 7,17,5-15,37170.0,0,0.0009,Cluster singlethread
Test 7,17,5-16,37170.0,0,0.0076,Cluster singlethread
Test 7,17,6-1,37170.0,0,0.0357,Cluster singlethread
Test 7,17,6-2,37170.0,0,0.0586,Cluster singlethread
Test 7,17,6-3,37170.0,0,0.9560,Cluster singlethread
Test 7,17,6-4,37170.0,0,0.0198,Cluster singlethread
Test 7,17,6-5,37170.0,0,0.0041,Cluster singlethread
Test 7,17,6-7,37170.0,0,0.0001,Cluster singlethread
Test 7,17,6-8,37170.0,0,0.0008,Cluster singlethread
Test 7,17,6-9,37170.0,0,0.0987,Cluster singlethread
Test 7,17,6-10,37170.0,0,0.1657,Cluster singlethread
Test 7,17,6-11,37170.0,0,0.0005,Cluster singlethread
Test 7,17,6-12,37170.0,0,0.0132,Cluster singlethread
Test 7,17,6-13,37170.0,0,0.0022,Cluster singlethread
Test 7,17,6-14,37170.0,0,0.4348,Cluster singlethread
Test 7,17,6-15,37170.0,0,1.4069,Cluster singlethread
Test 7,17,6-16,37170.0,0,0.3027,Cluster singlethread
Test 7,17,7-1,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-2,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-3,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-4,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-5,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-6,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-8,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-9,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-10,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-11,37170.0,0,0.0002,Cluster singlethread
Test 7,17,7-12,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-13,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-14,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-15,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-16,37170.0,0,0.0000,Cluster singlethread
Test 7,17,8-1,37170.0,0,0.0013,Cluster singlethread
Test 7,17,8-2,37170.0,0,0.0002,Cluster singlethread
Test 7,17,8-3,37170.0,0,0.0001,Cluster singlethread
Test 7,17,8-4,37170.0,0,0.0273,Cluster singlethread
Test 7,17,8-5,37170.0,0,0.0181,Cluster singlethread
Test 7,17,8-6,37170.0,0,0.0000,Cluster singlethread
Test 7,17,8-7,37170.0,0,0.0003,Cluster singlethread
Test 7,17,8-9,37170.0,0,0.0000,Cluster singlethread
Test 7,17,8-10,37170.0,0,0.0000,Cluster singlethread
Test 7,17,8-11,37170.0,0,0.0169,Cluster singlethread
Test 7,17,8-12,37170.0,0,0.0001,Cluster singlethread
Test 7,17,8-13,37170.0,0,0.0000,Cluster singlethread
Test 7,17,8-14,37170.0,0,0.0000,Cluster singlethread
Test 7,17,8-15,37170.0,0,0.0000,Cluster singlethread
Test 7,17,8-16,37170.0,0,0.0000,Cluster singlethread
Test 7,17,9-1,37170.0,0,1.2744,Cluster singlethread
Test 7,17,9-2,37170.0,0,0.1872,Cluster singlethread
Test 7,17,9-3,37170.0,0,1.5087,Cluster singlethread
Test 7,17,9-4,37170.0,0,0.2069,Cluster singlethread
Test 7,17,9-5,37170.0,0,0.2232,Cluster singlethread
Test 7,17,9-6,37170.0,0,1.0980,Cluster singlethread
Test 7,17,9-7,37170.0,0,0.0013,Cluster singlethread
Test 7,17,9-8,37170.0,0,0.0408,Cluster singlethread
Test 7,17,9-10,37170.0,0,1.8307,Cluster singlethread
Test 7,17,9-11,37170.0,0,0.0124,Cluster singlethread
Test 7,17,9-12,37170.0,0,0.0408,Cluster singlethread
Test 7,17,9-13,37170.0,0,0.0819,Cluster singlethread
Test 7,17,9-14,37170.0,0,1.8097,Cluster singlethread
Test 7,17,9-15,37170.0,0,0.2122,Cluster singlethread
Test 7,17,9-16,37170.0,0,0.2284,Cluster singlethread
Test 7,17,10-1,37170.0,0,0.6660,Cluster singlethread
Test 7,17,10-2,37170.0,0,0.1159,Cluster singlethread
Test 7,17,10-3,37170.0,0,1.0803,Cluster singlethread
Test 7,17,10-4,37170.0,0,0.0904,Cluster singlethread
Test 7,17,10-5,37170.0,0,0.1493,Cluster singlethread
Test 7,17,10-6,37170.0,0,1.7739,Cluster singlethread
Test 7,17,10-7,37170.0,0,0.0004,Cluster singlethread
Test 7,17,10-8,37170.0,0,0.0175,Cluster singlethread
Test 7,17,10-9,37170.0,1,2.2932,Cluster singlethread
Test 7,17,10-11,37170.0,0,0.0053,Cluster singlethread
Test 7,17,10-12,37170.0,0,0.0229,Cluster singlethread
Test 7,17,10-13,37170.0,0,0.1105,Cluster singlethread
Test 7,17,10-14,37170.0,1,3.1574,Cluster singlethread
Test 7,17,10-15,37170.0,0,0.2879,Cluster singlethread
Test 7,17,10-16,37170.0,0,0.1467,Cluster singlethread
Test 7,17,11-1,37170.0,0,0.0000,Cluster singlethread
Test 7,17,11-2,37170.0,0,0.0008,Cluster singlethread
Test 7,17,11-3,37170.0,0,0.0000,Cluster singlethread
Test 7,17,11-4,37170.0,0,0.0159,Cluster singlethread
Test 7,17,11-5,37170.0,0,0.0000,Cluster singlethread
Test 7,17,11-6,37170.0,0,0.0000,Cluster singlethread
Test 7,17,11-7,37170.0,0,0.0062,Cluster singlethread
Test 7,17,11-8,37170.0,0,0.0014,Cluster singlethread
Test 7,17,11-9,37170.0,0,0.0000,Cluster singlethread
Test 7,17,11-10,37170.0,0,0.0000,Cluster singlethread
Test 7,17,11-12,37170.0,0,0.0006,Cluster singlethread
Test 7,17,11-13,37170.0,0,0.0000,Cluster singlethread
Test 7,17,11-14,37170.0,0,0.0000,Cluster singlethread
Test 7,17,11-15,37170.0,0,0.0000,Cluster singlethread
Test 7,17,11-16,37170.0,0,0.0000,Cluster singlethread
Test 7,17,12-1,37170.0,0,0.0000,Cluster singlethread
Test 7,17,12-2,37170.0,0,0.0320,Cluster singlethread
Test 7,17,12-3,37170.0,0,0.0017,Cluster singlethread
Test 7,17,12-4,37170.0,0,0.0030,Cluster singlethread
Test 7,17,12-5,37170.0,0,0.0000,Cluster singlethread
Test 7,17,12-6,37170.0,0,0.0000,Cluster singlethread
Test 7,17,12-7,37170.0,0,0.0034,Cluster singlethread
Test 7,17,12-8,37170.0,0,0.0000,Cluster singlethread
Test 7,17,12-9,37170.0,0,0.0000,Cluster singlethread
Test 7,17,12-10,37170.0,0,0.0000,Cluster singlethread
Test 7,17,12-11,37170.0,0,0.0022,Cluster singlethread
Test 7,17,12-13,37170.0,0,0.0000,Cluster singlethread
Test 7,17,12-14,37170.0,0,0.0000,Cluster singlethread
Test 7,17,12-15,37170.0,0,0.0000,Cluster singlethread
Test 7,17,12-16,37170.0,0,0.0096,Cluster singlethread
Test 7,17,13-1,37170.0,1,2.3179,Cluster singlethread
Test 7,17,13-2,37170.0,0,0.0689,Cluster singlethread
Test 7,17,13-3,37170.0,0,0.5113,Cluster singlethread
Test 7,17,13-4,37170.0,0,0.1283,Cluster singlethread
Test 7,17,13-5,37170.0,1,2.0814,Cluster singlethread
Test 7,17,13-6,37170.0,0,0.4131,Cluster singlethread
Test 7,17,13-7,37170.0,0,0.0003,Cluster singlethread
Test 7,17,13-8,37170.0,0,0.1725,Cluster singlethread
Test 7,17,13-9,37170.0,0,1.3933,Cluster singlethread
Test 7,17,13-10,37170.0,0,1.2964,Cluster singlethread
Test 7,17,13-11,37170.0,0,0.0096,Cluster singlethread
Test 7,17,13-12,37170.0,0,0.0117,Cluster singlethread
Test 7,17,13-14,37170.0,0,0.8212,Cluster singlethread
Test 7,17,13-15,37170.0,0,0.0582,Cluster singlethread
Test 7,17,13-16,37170.0,0,0.0537,Cluster singlethread
Test 7,17,14-1,37170.0,0,0.2740,Cluster singlethread
Test 7,17,14-2,37170.0,0,0.1151,Cluster singlethread
Test 7,17,14-3,37170.0,0,1.1968,Cluster singlethread
Test 7,17,14-4,37170.0,0,0.0625,Cluster singlethread
Test 7,17,14-5,37170.0,0,0.0423,Cluster singlethread
Test 7,17,14-6,37170.0,1,2.1617,Cluster singlethread
Test 7,17,14-7,37170.0,0,0.0008,Cluster singlethread
Test 7,17,14-8,37170.0,0,0.0159,Cluster singlethread
Test 7,17,14-9,37170.0,0,0.9584,Cluster singlethread
Test 7,17,14-10,37170.0,0,1.1276,Cluster singlethread
Test 7,17,14-11,37170.0,0,0.0077,Cluster singlethread
Test 7,17,14-12,37170.0,0,0.0294,Cluster singlethread
Test 7,17,14-13,37170.0,0,0.0213,Cluster singlethread
Test 7,17,14-15,37170.0,0,0.3737,Cluster singlethread
Test 7,17,14-16,37170.0,0,0.2151,Cluster singlethread
Test 7,17,15-1,37170.0,0,0.0002,Cluster singlethread
Test 7,17,15-2,37170.0,0,0.0050,Cluster singlethread
Test 7,17,15-3,37170.0,0,0.0978,Cluster singlethread
Test 7,17,15-4,37170.0,0,0.0001,Cluster singlethread
Test 7,17,15-5,37170.0,0,0.0000,Cluster singlethread
Test 7,17,15-6,37170.0,0,0.0676,Cluster singlethread
Test 7,17,15-7,37170.0,0,0.0000,Cluster singlethread
Test 7,17,15-8,37170.0,0,0.0000,Cluster singlethread
Test 7,17,15-9,37170.0,0,0.0010,Cluster singlethread
Test 7,17,15-10,37170.0,0,0.0012,Cluster singlethread
Test 7,17,15-11,37170.0,0,0.0000,Cluster singlethread
Test 7,17,15-12,37170.0,0,0.0007,Cluster singlethread
Test 7,17,15-13,37170.0,0,0.0000,Cluster singlethread
Test 7,17,15-14,37170.0,0,0.0051,Cluster singlethread
Test 7,17,15-16,37170.0,0,0.1188,Cluster singlethread
Test 7,17,16-1,37170.0,0,0.0001,Cluster singlethread
Test 7,17,16-2,37170.0,0,0.0832,Cluster singlethread
Test 7,17,16-3,37170.0,0,0.1323,Cluster singlethread
Test 7,17,16-4,37170.0,0,0.0055,Cluster singlethread
Test 7,17,16-5,37170.0,0,0.0000,Cluster singlethread
Test 7,17,16-6,37170.0,0,0.0011,Cluster singlethread
Test 7,17,16-7,37170.0,0,0.0009,Cluster singlethread
Test 7,17,16-8,37170.0,0,0.0000,Cluster singlethread
Test 7,17,16-9,37170.0,0,0.0001,Cluster singlethread
Test 7,17,16-10,37170.0,0,0.0000,Cluster singlethread
Test 7,17,16-11,37170.0,0,0.0005,Cluster singlethread
Test 7,17,16-12,37170.0,0,0.0781,Cluster singlethread
Test 7,17,16-13,37170.0,0,0.0000,Cluster singlethread
Test 7,17,16-14,37170.0,0,0.0001,Cluster singlethread
Test 7,17,16-15,37170.0,0,0.0137,Cluster singlethread
Test 7,17,1-2,37170.0,2,4.1675,Cluster singlethread
Test 7,17,1-3,37170.39741251466,1,3.6288,Cluster singlethread
Test 7,17,1-4,37170.0,2,4.7586,Cluster singlethread
Test 7,17,1-5,37170.0,2,5.9289,Cluster singlethread
Test 7,17,1-6,39089.65771497285,1,3.9211,Cluster singlethread
Test 7,17,1-7,37238.16679551752,1,2.0110,Cluster singlethread
Test 7,17,1-8,37238.16679551752,1,2.5471,Cluster singlethread
Test 7,17,1-9,37196.611772837576,1,2.6456,Cluster singlethread
Test 7,17,1-10,37238.0,0,0.4439,Cluster singlethread
Test 7,17,1-11,37238.0,0,0.1626,Cluster singlethread
Test 7,17,1-12,37196.0,0,0.1474,Cluster singlethread
Test 7,17,1-13,37170.0,0,0.1251,Cluster singlethread
Test 7,17,1-14,37170.0,0,0.4129,Cluster singlethread
Test 7,17,1-15,37170.0,0,0.0506,Cluster singlethread
Test 7,17,1-16,37170.0,0,0.2187,Cluster singlethread
Test 7,17,2-1,37170.0,0,0.0002,Cluster singlethread
Test 7,17,2-3,37170.0,0,0.0906,Cluster singlethread
Test 7,17,2-4,37170.0,0,0.0934,Cluster singlethread
Test 7,17,2-5,37170.0,0,0.0001,Cluster singlethread
Test 7,17,2-6,37170.0,0,0.0000,Cluster singlethread
Test 7,17,2-7,37170.0,0,0.0059,Cluster singlethread
Test 7,17,2-8,37170.0,0,0.0004,Cluster singlethread
Test 7,17,2-9,37170.0,0,0.0000,Cluster singlethread
Test 7,17,2-10,37170.0,0,0.0000,Cluster singlethread
Test 7,17,2-11,37170.0,0,0.0181,Cluster singlethread
Test 7,17,2-12,37170.0,0,0.1291,Cluster singlethread
Test 7,17,2-13,37170.0,0,0.0000,Cluster singlethread
Test 7,17,2-14,37170.0,0,0.0000,Cluster singlethread
Test 7,17,2-15,37170.0,0,0.0001,Cluster singlethread
Test 7,17,2-16,37170.0,0,0.0532,Cluster singlethread
Test 7,17,3-1,37170.0,0,0.0273,Cluster singlethread
Test 7,17,3-2,37170.0,0,1.2827,Cluster singlethread
Test 7,17,3-4,37170.0,0,0.4030,Cluster singlethread
Test 7,17,3-5,37170.0,0,0.0054,Cluster singlethread
Test 7,17,3-6,37170.0,0,0.0807,Cluster singlethread
Test 7,17,3-7,37170.0,0,0.0276,Cluster singlethread
Test 7,17,3-8,37170.0,0,0.0076,Cluster singlethread
Test 7,17,3-9,37170.0,0,0.0217,Cluster singlethread
Test 7,17,3-10,37170.0,0,0.0117,Cluster singlethread
Test 7,17,3-11,37170.0,0,0.0454,Cluster singlethread
Test 7,17,3-12,37170.0,0,0.4148,Cluster singlethread
Test 7,17,3-13,37170.0,0,0.0002,Cluster singlethread
Test 7,17,3-14,37170.0,0,0.0512,Cluster singlethread
Test 7,17,3-15,37170.0,0,0.1387,Cluster singlethread
Test 7,17,3-16,37170.0,0,1.5763,Cluster singlethread
Test 7,17,4-1,37170.0,0,0.0023,Cluster singlethread
Test 7,17,4-2,37170.0,0,0.2191,Cluster singlethread
Test 7,17,4-3,37170.0,0,0.0339,Cluster singlethread
Test 7,17,4-5,37170.0,0,0.0006,Cluster singlethread
Test 7,17,4-6,37170.0,0,0.0000,Cluster singlethread
Test 7,17,4-7,37170.0,0,0.0141,Cluster singlethread
Test 7,17,4-8,37170.0,0,0.0308,Cluster singlethread
Test 7,17,4-9,37170.0,0,0.0003,Cluster singlethread
Test 7,17,4-10,37170.0,0,0.0000,Cluster singlethread
Test 7,17,4-11,37170.0,0,0.2187,Cluster singlethread
Test 7,17,4-12,37170.0,0,0.0773,Cluster singlethread
Test 7,17,4-13,37170.0,0,0.0000,Cluster singlethread
Test 7,17,4-14,37170.0,0,0.0000,Cluster singlethread
Test 7,17,4-15,37170.0,0,0.0000,Cluster singlethread
Test 7,17,4-16,37170.0,0,0.0089,Cluster singlethread
Test 7,17,5-1,37170.0,0,0.9544,Cluster singlethread
Test 7,17,5-2,37170.0,0,0.0486,Cluster singlethread
Test 7,17,5-3,37170.0,0,0.1332,Cluster singlethread
Test 7,17,5-4,37170.0,0,0.2943,Cluster singlethread
Test 7,17,5-6,37170.0,0,0.0109,Cluster singlethread
Test 7,17,5-7,37170.0,0,0.0006,Cluster singlethread
Test 7,17,5-8,37170.0,1,3.5395,Cluster singlethread
Test 7,17,5-9,37170.0,0,0.0683,Cluster singlethread
Test 7,17,5-10,37170.0,0,0.0329,Cluster singlethread
Test 7,17,5-11,37170.0,0,0.0366,Cluster singlethread
Test 7,17,5-12,37170.0,0,0.0060,Cluster singlethread
Test 7,17,5-13,37170.0,0,0.0419,Cluster singlethread
Test 7,17,5-14,37170.0,0,0.0264,Cluster singlethread
Test 7,17,5-15,37170.0,0,0.0010,Cluster singlethread
Test 7,17,5-16,37170.0,0,0.0081,Cluster singlethread
Test 7,17,6-1,37170.0,0,0.0354,Cluster singlethread
Test 7,17,6-2,37170.0,0,0.0645,Cluster singlethread
Test 7,17,6-3,37170.0,0,0.9387,Cluster singlethread
Test 7,17,6-4,37170.0,0,0.0169,Cluster singlethread
Test 7,17,6-5,37170.0,0,0.0045,Cluster singlethread
Test 7,17,6-7,37170.0,0,0.0001,Cluster singlethread
Test 7,17,6-8,37170.0,0,0.0007,Cluster singlethread
Test 7,17,6-9,37170.0,0,0.1368,Cluster singlethread
Test 7,17,6-10,37170.0,0,0.1830,Cluster singlethread
Test 7,17,6-11,37170.0,0,0.0005,Cluster singlethread
Test 7,17,6-12,37170.0,0,0.0153,Cluster singlethread
Test 7,17,6-13,37170.0,0,0.0023,Cluster singlethread
Test 7,17,6-14,37170.0,0,0.5020,Cluster singlethread
Test 7,17,6-15,37170.0,0,1.3847,Cluster singlethread
Test 7,17,6-16,37170.0,0,0.3050,Cluster singlethread
Test 7,17,7-1,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-2,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-3,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-4,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-5,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-6,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-8,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-9,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-10,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-11,37170.0,0,0.0002,Cluster singlethread
Test 7,17,7-12,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-13,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-14,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-15,37170.0,0,0.0000,Cluster singlethread
Test 7,17,7-16,37170.0,0,0.0000,Cluster singlethread
Test 7,17,8-1,37170.0,0,0.0013,Cluster singlethread
Test 7,17,8-2,37170.0,0,0.0002,Cluster singlethread
Test 7,17,8-3,37170.0,0,0.0001,Cluster singlethread
Test 7,17,8-4,37170.0,0,0.0316,Cluster singlethread
Test 7,17,8-5,37170.0,0,0.0213,Cluster singlethread
Test 7,17,8-6,37170.0,0,0.0000,Cluster singlethread
Test 7,17,8-7,37170.0,0,0.0003,Cluster singlethread
Test 7,17,8-9,37170.0,0,0.0000,Cluster singlethread
Test 7,17,8-10,37170.0,0,0.0000,Cluster singlethread
Test 7,17,8-11,37170.0,0,0.0199,Cluster singlethread
Test 7,17,8-12,37170.0,0,0.0001,Cluster singlethread
Test 7,17,8-13,37170.0,0,0.0000,Cluster singlethread
Test 7,17,8-14,37170.0,0,0.0000,Cluster singlethread
Test 7,17,8-15,37170.0,0,0.0000,Cluster singlethread
Test 7,17,8-16,37170.0,0,0.0000,Cluster singlethread
Test 7,17,9-1,37170.0,0,1.2740,Cluster singlethread
Test 7,17,9-2,37170.0,0,0.2183,Cluster singlethread
Test 7,17,9-3,37170.0,0,1.5135,Cluster singlethread
Test 7,17,9-4,37170.0,0,0.2508,Cluster singlethread
Test 7,17,9-5,37170.0,0,0.2623,Cluster singlethread
Test 7,17,9-6,37170.0,0,1.0809,Cluster singlethread
Test 7,17,9-7,37170.0,0,0.0017,Cluster singlethread
Test 7,17,9-8,37170.0,0,0.0488,Cluster singlethread
Test 7,17,9-10,37170.0,0,1.8440,Cluster singlethread
Test 7,17,9-11,37170.0,0,0.0141,Cluster singlethread
Test 7,17,9-12,37170.0,0,0.0474,Cluster singlethread
Test 7,17,9-13,37170.0,0,0.0950,Cluster singlethread
Test 7,17,9-14,37170.0,1,2.0787,Cluster singlethread
Test 7,17,9-15,37170.0,0,0.1908,Cluster singlethread
Test 7,17,9-16,37170.0,0,0.2267,Cluster singlethread
Test 7,17,10-1,37170.0,0,0.6671,Cluster singlethread
